PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-edba-d214-4c3a0d00ddf9,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-ef26-d214-4c3a0d00ddfa,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f086-d214-4c3a0d00ddfb,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f1e5-d214-4c3a0d00ddfc,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f346-d214-4c3a0d00ddfd,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f4b0-d214-4c3a0d00ddfe,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f610-d214-4c3a0d00ddff,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f771-d214-4c3a0d00de00,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-f904-d214-4c3a0d00de01,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-fa6a-d214-4c3a0d00de02,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-fbcc-d214-4c3a0d00de03,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-fd33-d214-4c3a0d00de04,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-fe96-d214-4c3a0d00de05,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1b-fff9-d214-4c3a0d00de08,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-0169-d214-4c3a0d00de0a,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-02e2-d214-4c3a0d00de0c,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
acs:3cf9f291-fc00-4b8d-93c0-9896d4305aaf_00000031-2a1c-04a6-d214-4c3a0d00de0d,,2026-09-10T07:30:50.727355Z,true,Boolean,3cf9f291-fc00-4b8d-93c0-9896d4305aaf,String,true,Boolean
