PartitionKey,RowKey,Timestamp,Idle,Idle@type,TenantId,TenantId@type,Usable,Usable@type
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-cd29-5de5-6f8ded7c05ec,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ce67-23e1-6f8ded7c0e5c,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-cfa9-23e1-6f8ded7c0e5d,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d117-23e1-6f8ded7c0e5e,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d256-5de5-6f8ded7c05ee,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d3aa-1b1d-00bd45600891,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d4e8-1b1d-00bd45600892,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d624-1b1d-00bd45600893,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d761-23e1-6f8ded7c0e62,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d89e-23e1-6f8ded7c0e64,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-d9f8-1b1d-00bd45600894,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-db36-23e1-6f8ded7c0e65,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-dc74-1b1d-00bd45600895,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-ddaf-23e1-6f8ded7c0e66,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-deec-23e1-6f8ded7c0e67,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e027-23e1-6f8ded7c0e68,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e163-1b1d-00bd45600896,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e2a4-5de5-6f8ded7c05f0,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e3e2-23e1-6f8ded7c0e69,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e51e-23e1-6f8ded7c0e6b,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e660-23e1-6f8ded7c0e6c,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
acs:d4054f04-f7e6-43ac-8ddb-58a565c9bc1a_00000031-1b44-e79c-5de5-6f8ded7c05f3,,2026-09-07T10:21:10.724768Z,true,Boolean,d4054f04-f7e6-43ac-8ddb-58a565c9bc1a,String,true,Boolean
